OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount
O3953,C1419,R206,2025-08-19,690
O4365,C571,R218,2025-08-19,520
O4390,C1246,R225,2025-08-19,710
O1212,C1264,R240,2025-08-20,870
O1586,C1095,R153,2025-08-20,250
O1622,C1628,R102,2025-08-20,420
O2041,C1316,R235,2025-08-20,140
O2860,C1609,R149,2025-08-20,770
O3000,C1536,R246,2025-08-20,180
O3052,C1069,R114,2025-08-20,360
O3705,C948,R130,2025-08-20,1050
O3885,C1132,R136,2025-08-20,760
O4382,C775,R123,2025-08-20,780
O559,C789,R114,2025-08-21,600
O651,C397,R167,2025-08-21,120
O759,C1016,R138,2025-08-21,150
O1217,C1363,R240,2025-08-21,1190
O3653,C633,R222,2025-08-21,520
O1115,C704,R161,2025-08-22,910
O1289,C550,R235,2025-08-22,220
O1833,C697,R219,2025-08-22,560
O1852,C1462,R209,2025-08-22,580
O2042,C1519,R179,2025-08-22,640
O2064,C1668,R244,2025-08-22,1270
O2497,C780,R245,2025-08-22,110
O3638,C1553,R231,2025-08-22,460
O3665,C802,R244,2025-08-22,540
O4113,C1206,R104,2025-08-22,200
O4192,C833,R127,2025-08-22,650
O519,C671,R235,2025-08-23,690
O630,C528,R152,2025-08-23,360
O1350,C532,R247,2025-08-23,200
O1370,C681,R173,2025-08-23,240
O1501,C1523,R205,2025-08-23,260
O1747,C1364,R199,2025-08-23,1420
O1754,C588,R198,2025-08-23,590
O2181,C1023,R237,2025-08-23,280
O2271,C1158,R242,2025-08-23,830
O2536,C234,R207,2025-08-23,550
O4352,C1126,R224,2025-08-23,490
O674,C1415,R198,2025-08-24,160
O863,C1395,R241,2025-08-24,1020
O1241,C927,R191,2025-08-24,210
O1783,C1052,R138,2025-08-24,410
O2626,C1149,R113,2025-08-24,140
O2679,C778,R150,2025-08-24,110
O4023,C451,R198,2025-08-24,960
O4285,C731,R121,2025-08-24,1230
O1083,C741,R222,2025-08-25,930
O1152,C1102,R177,2025-08-25,230
O1240,C1327,R244,2025-08-25,720
O1495,C1273,R200,2025-08-25,500
O2044,C690,R129,2025-08-25,920
O2078,C569,R102,2025-08-25,430
O2499,C283,R112,2025-08-25,480
O2540,C353,R115,2025-08-25,610
O2568,C299,R223,2025-08-25,880
O2776,C1658,R103,2025-08-25,940
O2970,C1563,R123,2025-08-25,1120
O3949,C774,R106,2025-08-25,460
O819,C1001,R204,2025-08-26,520
O1228,C607,R134,2025-08-26,480
O1263,C312,R126,2025-08-26,890
O1615,C1150,R154,2025-08-26,600
O2577,C1207,R217,2025-08-26,210
O1478,C693,R221,2025-08-27,780
O1813,C845,R206,2025-08-27,760
O2050,C370,R114,2025-08-27,1360
O2456,C1359,R248,2025-08-27,1480
O3389,C872,R249,2025-08-27,850
O3642,C841,R205,2025-08-27,540
O4267,C252,R181,2025-08-27,1100
O406,C425,R112,2025-08-28,1020
O494,C495,R130,2025-08-28,270
O652,C1690,R211,2025-08-28,220
O714,C509,R212,2025-08-28,1280
O793,C1636,R122,2025-08-28,480
O979,C510,R239,2025-08-28,610
O1545,C1178,R214,2025-08-28,750
O2751,C831,R196,2025-08-28,280
O3336,C1006,R155,2025-08-28,180
O3379,C1527,R114,2025-08-28,180
O3509,C722,R220,2025-08-28,1280
O4243,C1386,R122,2025-08-28,560
O4315,C256,R243,2025-08-28,260
O464,C1382,R158,2025-08-29,840
O626,C764,R140,2025-08-29,660
O1164,C1484,R218,2025-08-29,540
O2612,C1207,R207,2025-08-29,250
O3806,C844,R238,2025-08-29,910
O3809,C767,R198,2025-08-29,720
O888,C1638,R172,2025-08-30,360
O1213,C1529,R218,2025-08-30,1050
O1400,C1507,R234,2025-08-30,900
O1877,C1011,R171,2025-08-30,930
O1914,C427,R124,2025-08-30,260
O2442,C1092,R197,2025-08-30,580
O2591,C1654,R106,2025-08-30,550
O2693,C879,R111,2025-08-30,630
O3473,C973,R140,2025-08-30,480
O3693,C1658,R126,2025-08-30,480
O3981,C373,R176,2025-08-30,990
O436,C415,R193,2025-08-31,890
O935,C382,R118,2025-08-31,160
O2909,C651,R117,2025-08-31,1380
O4213,C260,R140,2025-08-31,350
O4222,C393,R185,2025-08-31,990
O4357,C1395,R185,2025-08-31,1370
O413,C451,R147,2025-09-01,250
O584,C1114,R109,2025-09-01,760
O1740,C1633,R177,2025-09-01,780
O1797,C1232,R143,2025-09-01,760
O3019,C774,R121,2025-09-01,290
O3448,C261,R196,2025-09-01,970
O3718,C813,R199,2025-09-01,440
O3737,C1541,R202,2025-09-01,680
O586,C1166,R148,2025-09-02,1400
O1582,C1553,R182,2025-09-02,440
O1681,C842,R206,2025-09-02,800
O2440,C1223,R169,2025-09-02,1650
O2580,C727,R189,2025-09-02,690
O2754,C1041,R221,2025-09-02,870
O2760,C552,R225,2025-09-02,1910
O2924,C1689,R177,2025-09-02,940
O3098,C1466,R197,2025-09-02,580
O3575,C1569,R193,2025-09-02,360
O3936,C212,R174,2025-09-02,90
O4135,C381,R143,2025-09-02,590
O4141,C206,R184,2025-09-02,670
O4292,C511,R154,2025-09-02,1370
O419,C729,R171,2025-09-03,800
O869,C872,R224,2025-09-03,220
O1067,C419,R113,2025-09-03,1050
O1565,C1082,R145,2025-09-03,680
O2360,C281,R114,2025-09-03,640
O2565,C1341,R160,2025-09-03,1100
O423,C411,R122,2025-09-04,240
O747,C1168,R148,2025-09-04,1300
O1223,C1010,R188,2025-09-04,1030
O1554,C607,R240,2025-09-04,630
O1591,C1181,R108,2025-09-04,400
O1795,C1000,R148,2025-09-04,220
O2815,C409,R142,2025-09-04,510
O3091,C734,R115,2025-09-04,510
O3318,C1337,R113,2025-09-04,340
O3446,C1177,R240,2025-09-04,460
O3654,C1159,R220,2025-09-04,490
O3995,C867,R195,2025-09-04,880
O4339,C1580,R156,2025-09-04,1360
O725,C917,R185,2025-09-05,580
O777,C1361,R128,2025-09-05,910
O1153,C1599,R205,2025-09-05,380
O1225,C1485,R239,2025-09-05,510
O1984,C904,R174,2025-09-05,590
O2341,C1332,R153,2025-09-05,390
O2498,C326,R139,2025-09-05,80
O2748,C633,R191,2025-09-05,170
O2765,C461,R211,2025-09-05,470
O2906,C1231,R119,2025-09-05,500
O3173,C964,R235,2025-09-05,830
O3342,C779,R234,2025-09-05,430
O3544,C385,R196,2025-09-05,1810
O3719,C957,R129,2025-09-05,680
O1682,C464,R212,2025-09-06,760
O2987,C623,R232,2025-09-06,640
O3258,C1372,R143,2025-09-06,430
O3527,C1181,R228,2025-09-06,470
O3955,C1562,R231,2025-09-06,1120
O4114,C781,R134,2025-09-06,180
O646,C912,R121,2025-09-07,950
O787,C1498,R138,2025-09-07,890
O848,C216,R101,2025-09-07,200
O1413,C1482,R188,2025-09-07,580
O1926,C787,R123,2025-09-07,110
O1947,C998,R247,2025-09-07,340
O3852,C907,R149,2025-09-07,630
O4106,C614,R125,2025-09-07,330
O844,C1390,R191,2025-09-08,440
O853,C533,R130,2025-09-08,740
O1306,C916,R143,2025-09-08,1170
O1349,C832,R137,2025-09-08,510
O1819,C944,R196,2025-09-08,630
O1863,C1364,R130,2025-09-08,1190
O2216,C1534,R242,2025-09-08,1430
O2614,C665,R199,2025-09-08,220
O2712,C1101,R231,2025-09-08,720
O3021,C377,R185,2025-09-08,150
O3574,C1519,R126,2025-09-08,920
O1077,C932,R103,2025-09-09,360
O1304,C874,R211,2025-09-09,250
O1676,C885,R161,2025-09-09,380
O2502,C468,R214,2025-09-09,910
O2988,C930,R198,2025-09-09,640
O3077,C1170,R181,2025-09-09,380
O3423,C1360,R111,2025-09-09,830
O3555,C1265,R223,2025-09-09,690
O650,C426,R136,2025-09-10,760
O700,C1167,R245,2025-09-10,550
O1209,C1245,R233,2025-09-10,670
O1534,C521,R227,2025-09-10,1090
O1931,C567,R108,2025-09-10,900
O2071,C1569,R125,2025-09-10,130
O2348,C1335,R138,2025-09-10,260
O2365,C1238,R202,2025-09-10,860
O2733,C1436,R248,2025-09-10,840
O2884,C1186,R184,2025-09-10,920
O2943,C466,R226,2025-09-10,620
O3513,C672,R202,2025-09-10,1060
O3874,C692,R191,2025-09-10,1080
O1523,C651,R149,2025-09-11,260
O1945,C838,R113,2025-09-11,780
O2370,C1153,R220,2025-09-11,380
O2555,C613,R135,2025-09-11,1400
O3120,C1528,R237,2025-09-11,210
O3859,C832,R154,2025-09-11,290
O4020,C886,R128,2025-09-11,420
O614,C1409,R113,2025-09-12,450
O954,C913,R195,2025-09-12,870
O971,C834,R141,2025-09-12,240
O1552,C1019,R167,2025-09-12,160
O2054,C1636,R163,2025-09-12,370
O2065,C1019,R137,2025-09-12,1100
O3292,C1232,R203,2025-09-12,1100
O3485,C816,R148,2025-09-12,1440
O3731,C517,R195,2025-09-12,640
O4082,C1118,R179,2025-09-12,650
O579,C224,R164,2025-09-13,480
O774,C417,R247,2025-09-13,520
O845,C243,R109,2025-09-13,940
O1531,C863,R188,2025-09-13,540
O1573,C1047,R232,2025-09-13,980
O2621,C220,R111,2025-09-13,210
O3054,C1521,R128,2025-09-13,940
O3788,C1439,R171,2025-09-13,620
O4278,C953,R180,2025-09-13,480
O4369,C1562,R231,2025-09-13,570
O757,C520,R150,2025-09-14,360
O1009,C786,R109,2025-09-14,340
O1016,C830,R140,2025-09-14,160
O1082,C1145,R171,2025-09-14,140
O1201,C418,R209,2025-09-14,820
O1331,C1176,R237,2025-09-14,490
O1461,C278,R214,2025-09-14,1330
O1713,C928,R139,2025-09-14,800
O2112,C1664,R168,2025-09-14,1260
O2746,C1389,R158,2025-09-14,640
O2843,C1560,R250,2025-09-14,480
O2920,C1546,R225,2025-09-14,810
O572,C445,R204,2025-09-15,530
O834,C732,R114,2025-09-15,180
O1047,C743,R103,2025-09-15,480
O1299,C413,R114,2025-09-15,560
O1357,C573,R249,2025-09-15,710
O1970,C1681,R209,2025-09-15,630
O2404,C1538,R220,2025-09-15,1440
O2551,C364,R181,2025-09-15,840
O2589,C985,R216,2025-09-15,840
O3146,C836,R121,2025-09-15,540
O3828,C522,R130,2025-09-15,460
O825,C478,R246,2025-09-16,550
O984,C1667,R174,2025-09-16,780
O1166,C885,R194,2025-09-16,640
O1261,C1239,R120,2025-09-16,400
O1645,C742,R110,2025-09-16,370
O1761,C1310,R233,2025-09-16,260
O2664,C1445,R247,2025-09-16,370
O3231,C1338,R173,2025-09-16,740
O3727,C256,R134,2025-09-16,520
O4044,C1487,R241,2025-09-16,510
O4062,C515,R241,2025-09-16,180
O705,C769,R243,2025-09-17,1480
O1059,C697,R164,2025-09-17,480
O1198,C1072,R198,2025-09-17,740
O1859,C1272,R146,2025-09-17,90
O2296,C297,R133,2025-09-17,1070
O2873,C1590,R239,2025-09-17,1600
O3315,C1076,R196,2025-09-17,370
O3436,C395,R109,2025-09-17,610
O3779,C1529,R134,2025-09-17,730
O3974,C371,R180,2025-09-17,990
O4092,C1326,R229,2025-09-17,620
O607,C735,R207,2025-09-18,540
O635,C1165,R249,2025-09-18,570
O647,C1632,R139,2025-09-18,80
O655,C410,R209,2025-09-18,420
O762,C257,R230,2025-09-18,890
O867,C497,R192,2025-09-18,1190
O2324,C657,R169,2025-09-18,140
O2424,C878,R158,2025-09-18,650
O2995,C1485,R106,2025-09-18,710
O3680,C732,R248,2025-09-18,510
O3917,C553,R242,2025-09-18,840
O3982,C283,R148,2025-09-18,990
O3985,C1312,R211,2025-09-18,750
O4107,C998,R228,2025-09-18,540
O688,C717,R225,2025-09-19,320
O767,C1579,R202,2025-09-19,700
O1020,C925,R203,2025-09-19,1140
O1996,C1060,R226,2025-09-19,1020
O2264,C622,R239,2025-09-19,610
O2932,C1210,R163,2025-09-19,1150
O2992,C526,R218,2025-09-19,1140
O437,C1422,R222,2025-09-20,350
O457,C623,R173,2025-09-20,1050
O1732,C500,R203,2025-09-20,740
O2345,C1525,R219,2025-09-20,1060
O2443,C1069,R250,2025-09-20,160
O2563,C1029,R171,2025-09-20,1020
O3507,C1197,R242,2025-09-20,830
O3634,C776,R164,2025-09-20,250
O3688,C598,R177,2025-09-20,1510
O3847,C470,R175,2025-09-20,1280
O3902,C990,R132,2025-09-20,90
O3937,C788,R122,2025-09-20,150
O4305,C1054,R225,2025-09-20,1550
O748,C813,R160,2025-09-21,1160
O1135,C667,R190,2025-09-21,910
O1328,C765,R190,2025-09-21,760
O1521,C947,R249,2025-09-21,260
O1526,C1302,R239,2025-09-21,470
O2156,C1655,R196,2025-09-21,580
O2623,C905,R152,2025-09-21,1430
O2642,C859,R164,2025-09-21,230
O2811,C1082,R212,2025-09-21,420
O3522,C1319,R121,2025-09-21,1380
O551,C436,R127,2025-09-22,1110
O993,C1242,R219,2025-09-22,530
O1367,C1096,R237,2025-09-22,670
O2460,C287,R149,2025-09-22,480
O2907,C1509,R161,2025-09-22,310
O3094,C707,R179,2025-09-22,430
O3194,C1370,R158,2025-09-22,760
O4179,C1412,R222,2025-09-22,560
O4270,C1480,R101,2025-09-22,230
O615,C1350,R109,2025-09-23,340
O639,C458,R146,2025-09-23,360
O1364,C534,R182,2025-09-23,380
O2485,C1130,R170,2025-09-23,600
O3242,C878,R167,2025-09-23,120
O3730,C444,R229,2025-09-23,830
O4227,C746,R116,2025-09-23,470
O4231,C244,R164,2025-09-23,230
O1282,C1353,R163,2025-09-24,370
O1572,C1073,R161,2025-09-24,1010
O1631,C888,R158,2025-09-24,650
O2386,C1097,R235,2025-09-24,650
O3084,C765,R110,2025-09-24,570
O3341,C458,R120,2025-09-24,190
O3383,C444,R169,2025-09-24,150
O3388,C348,R120,2025-09-24,720
O4054,C829,R109,2025-09-24,620
O4185,C1496,R201,2025-09-24,600
O4385,C906,R201,2025-09-24,220
O860,C1516,R132,2025-09-25,200
O1121,C374,R198,2025-09-25,1260
O2222,C772,R249,2025-09-25,1310
O2236,C363,R162,2025-09-25,390
O2426,C1310,R141,2025-09-25,440
O2928,C795,R196,2025-09-25,890
O3206,C1233,R169,2025-09-25,740
O3262,C640,R170,2025-09-25,940
O4154,C1012,R217,2025-09-25,310
O4157,C1616,R225,2025-09-25,390
O489,C1176,R229,2025-09-26,910
O927,C235,R221,2025-09-26,530
O2127,C1163,R241,2025-09-26,1020
O3074,C366,R193,2025-09-26,360
O3782,C1356,R214,2025-09-26,620
O3855,C757,R229,2025-09-26,1050
O454,C383,R206,2025-09-27,900
O810,C615,R172,2025-09-27,240
O895,C1496,R182,2025-09-27,460
O2270,C986,R143,2025-09-27,1010
O2325,C1691,R215,2025-09-27,180
O2717,C1475,R143,2025-09-27,1290
O3353,C1172,R239,2025-09-27,850
O4396,C606,R232,2025-09-27,360
O1230,C1205,R233,2025-09-28,660
O1928,C680,R128,2025-09-28,1010
O2863,C542,R232,2025-09-28,300
O3114,C1669,R146,2025-09-28,850
O3199,C350,R238,2025-09-28,710
O3466,C855,R224,2025-09-28,920
O3615,C427,R104,2025-09-28,400
O3623,C529,R132,2025-09-28,180
O3909,C664,R224,2025-09-28,740
O4268,C1297,R120,2025-09-28,400
O4298,C377,R175,2025-09-28,700
O4393,C1300,R110,2025-09-28,830
O447,C1556,R190,2025-09-29,450
O960,C1544,R247,2025-09-29,760
O999,C819,R205,2025-09-29,250
O1189,C1128,R138,2025-09-29,840
O1739,C228,R186,2025-09-29,620
O1781,C288,R211,2025-09-29,470
O2558,C1177,R183,2025-09-29,220
O3045,C572,R185,2025-09-29,610
O3240,C677,R184,2025-09-29,2140
O3516,C865,R162,2025-09-29,490
O1295,C1503,R114,2025-09-30,640
O1822,C1109,R201,2025-09-30,390
O2021,C828,R116,2025-09-30,380
O2058,C1471,R131,2025-09-30,2030
O2379,C288,R225,2025-09-30,1080
O3795,C1198,R238,2025-09-30,510
O3940,C890,R213,2025-09-30,630
O4078,C1067,R247,2025-09-30,140
O4116,C643,R136,2025-09-30,870
O4173,C1673,R211,2025-09-30,750
O1841,C767,R163,2025-10-01,1220
O2142,C1600,R195,2025-10-01,290
O2659,C1276,R161,2025-10-01,310
O2847,C956,R140,2025-10-01,240
O2870,C1431,R207,2025-10-01,520
O3162,C497,R208,2025-10-01,300
O3274,C1007,R107,2025-10-01,460
O3431,C1141,R149,2025-10-01,380
O4254,C1447,R194,2025-10-01,420
O455,C1153,R151,2025-10-02,160
O482,C342,R200,2025-10-02,300
O998,C728,R192,2025-10-02,840
O1293,C1353,R227,2025-10-02,1170
O1518,C296,R200,2025-10-02,130
O1648,C1422,R106,2025-10-02,640
O1890,C384,R150,2025-10-02,1000
O1924,C1357,R238,2025-10-02,630
O2463,C1136,R216,2025-10-02,480
O2897,C1542,R136,2025-10-02,220
O3708,C759,R130,2025-10-02,1280
O4161,C1355,R154,2025-10-02,730
O4282,C557,R214,2025-10-02,1240
O490,C1625,R177,2025-10-03,780
O1368,C1461,R179,2025-10-03,640
O1509,C1564,R212,2025-10-03,880
O1563,C587,R235,2025-10-03,330
O1765,C670,R248,2025-10-03,1110
O2492,C1664,R121,2025-10-03,1240
O2527,C216,R203,2025-10-03,520
O2925,C695,R139,2025-10-03,660
O3971,C252,R246,2025-10-03,170
O4018,C666,R102,2025-10-03,660
O841,C895,R123,2025-10-04,760
O917,C1341,R131,2025-10-04,1600
O1105,C1433,R177,2025-10-04,1400
O1271,C251,R113,2025-10-04,1280
O1598,C316,R218,2025-10-04,550
O2006,C1646,R174,2025-10-04,400
O2816,C622,R177,2025-10-04,1990
O3600,C372,R228,2025-10-04,140
O3742,C382,R137,2025-10-04,1250
O3763,C1604,R216,2025-10-04,900
O4156,C442,R175,2025-10-04,860
O661,C1483,R138,2025-10-05,520
O950,C314,R237,2025-10-05,280
O1006,C389,R176,2025-10-05,690
O2133,C797,R237,2025-10-05,410
O2255,C218,R217,2025-10-05,280
O2788,C677,R207,2025-10-05,360
O3087,C747,R234,2025-10-05,820
O3133,C492,R226,2025-10-05,760
O3156,C539,R198,2025-10-05,430
O3695,C1644,R102,2025-10-05,390
O3857,C1136,R129,2025-10-05,1970
O2052,C1023,R183,2025-10-06,240
O2344,C586,R181,2025-10-06,670
O2427,C1501,R215,2025-10-06,600
O2560,C297,R216,2025-10-06,830
O2701,C481,R151,2025-10-06,1630
O3020,C1414,R199,2025-10-06,760
O3069,C232,R228,2025-10-06,590
O3468,C1189,R154,2025-10-06,940
O3483,C1426,R124,2025-10-06,380
O4068,C1691,R201,2025-10-06,700
O4109,C838,R126,2025-10-06,550
O4111,C564,R154,2025-10-06,370
O549,C1311,R231,2025-10-07,720
O1183,C1503,R162,2025-10-07,470
O2410,C1589,R174,2025-10-07,840
O2921,C867,R250,2025-10-07,560
O2950,C1472,R172,2025-10-07,420
O2991,C987,R151,2025-10-07,760
O3467,C237,R151,2025-10-07,460
O3661,C243,R143,2025-10-07,370
O4149,C572,R158,2025-10-07,240
O4323,C1104,R250,2025-10-07,240
O1151,C204,R103,2025-10-08,720
O1440,C948,R196,2025-10-08,760
O2279,C973,R156,2025-10-08,960
O3768,C993,R138,2025-10-08,730
O3994,C611,R171,2025-10-08,580
O4110,C1311,R245,2025-10-08,310
O4209,C838,R185,2025-10-08,380
O424,C745,R223,2025-10-09,460
O826,C301,R175,2025-10-09,600
O898,C363,R236,2025-10-09,550
O1459,C297,R221,2025-10-09,1340
O1601,C1202,R196,2025-10-09,730
O1809,C1360,R108,2025-10-09,560
O1946,C888,R234,2025-10-09,680
O2097,C976,R137,2025-10-09,630
O2500,C995,R101,2025-10-09,600
O2837,C1045,R133,2025-10-09,420
O2840,C790,R127,2025-10-09,160
O2899,C666,R101,2025-10-09,200
O3309,C407,R203,2025-10-09,490
O3916,C1095,R229,2025-10-09,400
O469,C1600,R248,2025-10-10,1150
O1057,C1239,R190,2025-10-10,510
O1111,C327,R149,2025-10-10,260
O1137,C851,R131,2025-10-10,380
O1248,C1473,R223,2025-10-10,210
O1964,C1557,R184,2025-10-10,500
O2201,C1677,R204,2025-10-10,280
O2294,C1490,R116,2025-10-10,780
O2373,C1560,R172,2025-10-10,400
O2592,C1362,R228,2025-10-10,1040
O2735,C1030,R101,2025-10-10,200
O3321,C1247,R136,2025-10-10,1350
O3385,C742,R102,2025-10-10,160
O444,C328,R121,2025-10-11,1050
O451,C1267,R173,2025-10-11,290
O881,C1236,R246,2025-10-11,460
O1466,C1083,R213,2025-10-11,470
O2200,C1413,R148,2025-10-11,330
O2793,C1265,R170,2025-10-11,460
O3288,C564,R238,2025-10-11,680
O3534,C1650,R233,2025-10-11,760
O3781,C1669,R161,2025-10-11,250
O4176,C1281,R117,2025-10-11,240
O878,C277,R165,2025-10-12,310
O1034,C975,R167,2025-10-12,980
O1038,C811,R109,2025-10-12,400
O1133,C1090,R172,2025-10-12,580
O1147,C592,R117,2025-10-12,1260
O1194,C1153,R136,2025-10-12,1100
O2479,C941,R132,2025-10-12,640
O3344,C1591,R195,2025-10-12,640
O3750,C1649,R116,2025-10-12,1550
O446,C978,R187,2025-10-13,760
O788,C572,R130,2025-10-13,270
O1181,C368,R222,2025-10-13,180
O2048,C1228,R236,2025-10-13,330
O2233,C1255,R179,2025-10-13,190
O2947,C636,R188,2025-10-13,1190
O2982,C939,R233,2025-10-13,1090
O3170,C594,R231,2025-10-13,230
O4108,C864,R204,2025-10-13,560
O4259,C409,R167,2025-10-13,160
O737,C947,R193,2025-10-14,480
O1170,C417,R174,2025-10-14,900
O1718,C1163,R200,2025-10-14,610
O2116,C972,R149,2025-10-14,1030
O2154,C1431,R106,2025-10-14,160
O2328,C997,R171,2025-10-14,160
O2702,C837,R144,2025-10-14,240
O4318,C746,R177,2025-10-14,1000
O502,C352,R129,2025-10-15,920
O1535,C1470,R193,2025-10-15,740
O1745,C882,R158,2025-10-15,1090
O1848,C1187,R235,2025-10-15,360
O2470,C246,R150,2025-10-15,480
O2764,C1204,R118,2025-10-15,360
O3450,C1007,R193,2025-10-15,540
O3496,C1230,R150,2025-10-15,900
O3851,C1261,R167,2025-10-15,590
O3934,C1587,R177,2025-10-15,440
O4129,C1107,R151,2025-10-15,690
O4260,C851,R106,2025-10-15,1630
O518,C1235,R187,2025-10-16,870
O1065,C1379,R102,2025-10-16,790
O1106,C216,R199,2025-10-16,290
O1476,C1270,R160,2025-10-16,720
O2215,C1440,R218,2025-10-16,980
O3078,C1198,R143,2025-10-16,790
O3404,C314,R158,2025-10-16,280
O3636,C1030,R145,2025-10-16,120
O4003,C1206,R147,2025-10-16,460
O713,C446,R182,2025-10-17,460
O1120,C1467,R116,2025-10-17,280
O1245,C1504,R150,2025-10-17,1080
O1333,C455,R152,2025-10-17,720
O1490,C647,R204,2025-10-17,240
O1612,C542,R209,2025-10-17,380
O1752,C1608,R112,2025-10-17,760
O2007,C1079,R119,2025-10-17,790
O2960,C599,R205,2025-10-17,130
O3619,C588,R104,2025-10-17,540
O609,C679,R207,2025-10-18,250
O744,C1152,R174,2025-10-18,960
O994,C1200,R167,2025-10-18,440
O1165,C1230,R143,2025-10-18,790
O2944,C1558,R142,2025-10-18,550
O2089,C790,R109,2025-10-19,600
O2105,C1654,R250,2025-10-19,400
O2160,C378,R167,2025-10-19,1050
O2650,C1522,R236,2025-10-19,420
O2785,C1510,R220,2025-10-19,540
O2872,C1012,R164,2025-10-19,570
O3218,C1535,R190,2025-10-19,360
O4184,C1535,R129,2025-10-19,680
O557,C682,R122,2025-10-20,100
O822,C435,R183,2025-10-20,800
O1556,C672,R116,2025-10-20,1620
O1731,C710,R248,2025-10-20,910
O2423,C1024,R161,2025-10-20,240
O2666,C1459,R198,2025-10-20,480
O3160,C563,R229,2025-10-20,670
O3577,C1072,R157,2025-10-20,650
O3948,C318,R238,2025-10-20,530
O462,C815,R107,2025-10-21,1500
O555,C932,R216,2025-10-21,860
O580,C1534,R208,2025-10-21,750
O653,C1201,R171,2025-10-21,620
O820,C281,R221,2025-10-21,170
O941,C1294,R164,2025-10-21,480
O1221,C1240,R109,2025-10-21,810
O1520,C1098,R154,2025-10-21,890
O2675,C473,R109,2025-10-21,730
O3268,C1137,R102,2025-10-21,770
O3530,C816,R224,2025-10-21,140
O3986,C332,R181,2025-10-21,1060
O4035,C991,R187,2025-10-21,130
O4287,C1324,R213,2025-10-21,160
O4293,C201,R126,2025-10-21,710
O4348,C1184,R117,2025-10-21,580
O721,C471,R166,2025-10-22,340
O772,C1062,R198,2025-10-22,840
O1107,C1221,R174,2025-10-22,200
O1132,C340,R171,2025-10-22,570
O2165,C336,R244,2025-10-22,540
O2263,C972,R234,2025-10-22,510
O2449,C332,R126,2025-10-22,640
O2742,C893,R151,2025-10-22,300
O3064,C689,R215,2025-10-22,550
O3113,C274,R146,2025-10-22,480
O3126,C1184,R245,2025-10-22,540
O4219,C733,R143,2025-10-22,1130
O553,C960,R221,2025-10-23,870
O809,C446,R243,2025-10-23,1400
O939,C1002,R184,2025-10-23,1080
O946,C1210,R136,2025-10-23,370
O1184,C1026,R197,2025-10-23,560
O1324,C882,R223,2025-10-23,530
O1428,C1346,R104,2025-10-23,470
O1555,C1694,R107,2025-10-23,1740
O2224,C1369,R113,2025-10-23,330
O2409,C1047,R101,2025-10-23,800
O2455,C1538,R246,2025-10-23,640
O2582,C238,R238,2025-10-23,120
O2689,C717,R118,2025-10-23,680
O2990,C1352,R200,2025-10-23,200
O3386,C551,R170,2025-10-23,360
O3613,C265,R150,2025-10-23,480
O4070,C1235,R229,2025-10-23,350
O448,C208,R132,2025-10-24,980
O496,C1513,R126,2025-10-24,490
O616,C557,R109,2025-10-24,130
O811,C255,R127,2025-10-24,910
O2649,C531,R165,2025-10-24,380
O2694,C1096,R147,2025-10-24,540
O2728,C1048,R222,2025-10-24,380
O3013,C968,R113,2025-10-24,410
O3820,C300,R232,2025-10-24,220
O4004,C500,R101,2025-10-24,200
O824,C225,R158,2025-10-25,1070
O1753,C1253,R210,2025-10-25,770
O1948,C1281,R207,2025-10-25,120
O2791,C1472,R134,2025-10-25,780
O3068,C1590,R165,2025-10-25,610
O4046,C1241,R199,2025-10-25,860
O4327,C998,R165,2025-10-25,170
O4351,C938,R186,2025-10-25,440
O429,C1003,R193,2025-10-26,860
O1197,C1528,R222,2025-10-26,380
O1547,C1070,R145,2025-10-26,120
O1665,C272,R179,2025-10-26,280
O2358,C805,R128,2025-10-26,860
O2893,C306,R161,2025-10-26,550
O3834,C672,R177,2025-10-26,1480
O1571,C1531,R108,2025-10-27,890
O1909,C706,R216,2025-10-27,1300
O2630,C1143,R119,2025-10-27,160
O3221,C1516,R171,2025-10-27,230
O3481,C569,R150,2025-10-27,480
O3717,C1239,R111,2025-10-27,690
O703,C997,R122,2025-10-28,160
O858,C1524,R244,2025-10-28,1090
O1140,C1410,R130,2025-10-28,610
O1487,C1383,R170,2025-10-28,1800
O2121,C414,R156,2025-10-28,280
O2149,C1067,R245,2025-10-28,370
O2357,C1363,R148,2025-10-28,770
O2508,C490,R169,2025-10-28,140
O3284,C595,R238,2025-10-28,1310
O3660,C1311,R150,2025-10-28,1020
O3824,C1687,R186,2025-10-28,960
O434,C1698,R151,2025-10-29,1060
O1090,C589,R126,2025-10-29,890
O1342,C715,R231,2025-10-29,300
O1625,C866,R231,2025-10-29,320
O1888,C489,R224,2025-10-29,780
O2384,C576,R181,2025-10-29,160
O2695,C920,R226,2025-10-29,660
O2942,C1451,R173,2025-10-29,460
O3299,C1003,R162,2025-10-29,490
O3369,C962,R159,2025-10-29,350
O1446,C1387,R230,2025-10-30,1030
O1536,C1052,R230,2025-10-30,1730
O1911,C860,R192,2025-10-30,540
O2739,C1432,R102,2025-10-30,190
O4245,C365,R248,2025-10-30,1150
O838,C646,R166,2025-10-31,680
O1309,C1167,R123,2025-10-31,970
O1371,C1085,R101,2025-10-31,910
O1807,C928,R224,2025-10-31,740
O1923,C594,R221,2025-10-31,670
O2032,C445,R105,2025-10-31,1070
